User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Months Since Join,Months Since Last Payment
1869,Premium,13,2022-08-01,2023-07-01,Canada,48,Male,Smart TV,1 Month,22,11
1870,Basic,14,2022-08-01,2023-07-01,United States,29,Male,Tablet,1 Month,22,11
1871,Basic,10,2022-08-01,2023-07-01,United States,43,Female,Smart TV,1 Month,22,11
1872,Basic,13,2022-08-01,2023-07-01,Canada,49,Female,Smartphone,1 Month,22,11
1873,Standard,14,2022-08-01,2023-07-01,United Kingdom,50,Male,Smartphone,1 Month,22,11
1874,Premium,14,2022-08-01,2023-07-01,Australia,50,Male,Smartphone,1 Month,22,11
1875,Basic,14,2022-08-01,2023-07-01,Germany,51,Male,Smart TV,1 Month,22,11
1876,Basic,11,2022-09-01,2023-07-01,France,29,Male,Tablet,1 Month,21,11
1877,Premium,11,2022-09-01,2023-07-01,Brazil,50,Female,Smartphone,1 Month,21,11
1878,Standard,12,2022-09-01,2023-07-01,Mexico,39,Female,Tablet,1 Month,21,11
1879,Standard,10,2022-09-01,2023-07-01,Spain,27,Female,Smart TV,1 Month,21,11
1880,Basic,15,2022-09-01,2023-07-01,Italy,29,Male,Smart TV,1 Month,21,11
1881,Premium,15,2022-09-01,2023-07-01,Spain,28,Male,Tablet,1 Month,21,11
1882,Standard,11,2022-09-01,2023-07-01,Spain,46,Male,Smartphone,1 Month,21,11
1883,Basic,14,2022-10-01,2023-07-01,United States,50,Female,Tablet,1 Month,20,11
1884,Standard,12,2022-10-01,2023-07-01,Canada,33,Female,Tablet,1 Month,20,11
1885,Premium,14,2022-10-01,2023-07-01,United States,32,Female,Tablet,1 Month,20,11
1886,Basic,12,2022-10-01,2023-07-01,United States,38,Male,Smart TV,1 Month,20,11
1887,Premium,13,2022-10-01,2023-07-01,Canada,49,Male,Smart TV,1 Month,20,11
1888,Standard,12,2022-10-01,2023-07-01,United Kingdom,50,Male,Laptop,1 Month,20,11
1889,Basic,13,2022-10-01,2023-07-01,Australia,37,Female,Laptop,1 Month,20,11
1890,Standard,15,2022-10-01,2023-07-01,Germany,33,Female,Laptop,1 Month,20,11
1891,Premium,11,2022-10-01,2023-07-01,France,33,Female,Tablet,1 Month,20,11
1892,Basic,15,2022-10-01,2023-07-01,Brazil,46,Male,Smartphone,1 Month,20,11
1893,Standard,10,2022-10-01,2023-07-01,Mexico,28,Male,Smartphone,1 Month,20,11
1894,Premium,11,2022-10-01,2023-07-01,Spain,33,Male,Tablet,1 Month,20,11
1895,Basic,15,2022-11-01,2023-07-01,Italy,45,Male,Laptop,1 Month,19,11
1896,Premium,14,2022-11-01,2023-07-01,Spain,43,Male,Laptop,1 Month,19,11
1897,Basic,11,2022-11-01,2023-07-01,Spain,49,Female,Smartphone,1 Month,19,11
1898,Standard,13,2022-11-01,2023-07-01,United States,41,Female,Tablet,1 Month,19,11
1899,Standard,14,2022-11-01,2023-07-01,Canada,39,Female,Smartphone,1 Month,19,11
1900,Basic,14,2022-11-01,2023-07-01,United States,45,Female,Smartphone,1 Month,19,11
1901,Premium,15,2022-11-01,2023-07-01,United States,38,Male,Tablet,1 Month,19,11
1902,Basic,15,2022-11-01,2023-07-01,Canada,30,Male,Smart TV,1 Month,19,11
1903,Standard,12,2022-11-01,2023-07-01,United Kingdom,27,Female,Smart TV,1 Month,19,11
1904,Premium,15,2022-11-01,2023-07-01,Australia,36,Female,Smartphone,1 Month,19,11
1905,Basic,15,2022-10-01,2023-07-01,Germany,36,Female,Tablet,1 Month,20,11
1906,Premium,11,2022-10-01,2023-07-01,France,28,Male,Tablet,1 Month,20,11
1907,Basic,10,2022-09-01,2023-07-01,Brazil,45,Female,Smartphone,1 Month,21,11
1908,Standard,15,2022-09-01,2023-07-01,Mexico,41,Male,Smartphone,1 Month,21,11
1909,Standard,12,2022-09-01,2023-07-01,Spain,29,Male,Smart TV,1 Month,21,11
1910,Basic,15,2022-09-01,2023-07-01,Italy,35,Male,Smartphone,1 Month,21,11
1911,Premium,12,2022-09-01,2023-07-01,Spain,36,Female,Smart TV,1 Month,21,11
1912,Basic,11,2022-09-01,2023-07-01,Spain,41,Male,Laptop,1 Month,21,11
1913,Standard,11,2022-09-01,2023-07-01,United States,46,Male,Tablet,1 Month,21,11
1914,Premium,11,2022-09-01,2023-07-01,Canada,46,Female,Tablet,1 Month,21,11
1915,Basic,10,2022-09-01,2023-07-01,United States,42,Male,Smartphone,1 Month,21,11
1916,Premium,13,2022-08-01,2023-07-01,United States,40,Male,Tablet,1 Month,22,11
1917,Basic,14,2022-08-01,2023-07-01,Canada,32,Female,Tablet,1 Month,22,11
1918,Standard,11,2022-08-01,2023-07-01,United Kingdom,34,Female,Smartphone,1 Month,22,11
1919,Standard,11,2022-08-01,2023-07-01,Australia,27,Female,Smart TV,1 Month,22,11
1920,Basic,11,2022-08-01,2023-07-01,Germany,38,Male,Laptop,1 Month,22,11
1921,Premium,14,2022-07-01,2023-07-01,France,34,Female,Laptop,1 Month,23,11
1922,Basic,13,2022-07-01,2023-07-01,Brazil,28,Male,Tablet,1 Month,23,11
1923,Standard,12,2022-07-01,2023-07-01,Mexico,48,Male,Smartphone,1 Month,23,11
1924,Premium,13,2022-07-01,2023-07-01,Spain,42,Female,Laptop,1 Month,23,11
1925,Basic,10,2022-07-01,2023-07-01,Italy,37,Female,Smart TV,1 Month,23,11
1926,Premium,11,2022-07-01,2023-07-01,Spain,28,Female,Tablet,1 Month,23,11
1927,Basic,13,2022-07-01,2023-07-01,Spain,43,Female,Smart TV,1 Month,23,11
1928,Standard,10,2022-07-01,2023-07-01,United States,44,Female,Smart TV,1 Month,23,11
1929,Standard,12,2022-07-01,2023-07-01,Canada,33,Female,Smartphone,1 Month,23,11
1930,Basic,13,2022-07-01,2023-07-01,United States,36,Male,Smart TV,1 Month,23,11
1931,Premium,14,2022-07-01,2023-07-01,United States,27,Male,Tablet,1 Month,23,11
1932,Basic,11,2022-07-01,2023-07-01,Canada,41,Male,Tablet,1 Month,23,11
1933,Standard,14,2022-07-01,2023-07-01,United Kingdom,32,Male,Smart TV,1 Month,23,11
1934,Premium,12,2022-07-01,2023-07-01,Australia,36,Female,Laptop,1 Month,23,11
1935,Basic,12,2022-07-01,2023-07-01,Germany,36,Female,Tablet,1 Month,23,11
1936,Premium,13,2022-07-01,2023-07-01,France,36,Male,Laptop,1 Month,23,11
1937,Basic,14,2022-07-01,2023-07-01,Brazil,32,Male,Smart TV,1 Month,23,11
1938,Standard,10,2022-07-01,2023-07-01,Mexico,45,Female,Smartphone,1 Month,23,11
1939,Standard,11,2022-08-01,2023-07-01,Spain,43,Female,Tablet,1 Month,22,11
1940,Basic,10,2022-08-01,2023-07-01,Italy,35,Male,Tablet,1 Month,22,11
1941,Premium,13,2022-08-01,2023-07-01,Spain,29,Female,Smart TV,1 Month,22,11
1942,Basic,14,2022-08-01,2023-07-01,Spain,33,Female,Smart TV,1 Month,22,11
1943,Standard,14,2022-08-01,2023-07-01,United States,49,Male,Smart TV,1 Month,22,11
1944,Premium,15,2022-08-01,2023-07-01,Canada,27,Male,Tablet,1 Month,22,11
1945,Basic,14,2022-08-01,2023-07-01,United States,39,Female,Smart TV,1 Month,22,11
1946,Basic,10,2022-09-01,2023-07-01,United States,34,Female,Smart TV,1 Month,21,11
1947,Basic,12,2022-09-01,2023-07-01,Canada,39,Male,Smartphone,1 Month,21,11
1948,Standard,11,2022-09-01,2023-07-01,United Kingdom,39,Female,Laptop,1 Month,21,11
1949,Premium,15,2022-09-01,2023-07-01,Australia,39,Female,Smart TV,1 Month,21,11
1950,Basic,10,2022-09-01,2023-07-01,Germany,40,Female,Laptop,1 Month,21,11
1951,Basic,15,2022-09-01,2023-07-01,France,40,Male,Tablet,1 Month,21,11
1952,Premium,14,2022-09-01,2023-07-01,Brazil,31,Male,Smartphone,1 Month,21,11
1953,Standard,12,2022-10-01,2023-07-01,Mexico,47,Male,Smartphone,1 Month,20,11
1954,Standard,11,2022-10-01,2023-07-01,Spain,43,Male,Laptop,1 Month,20,11
1955,Basic,13,2022-10-01,2023-07-01,Italy,34,Male,Smartphone,1 Month,20,11
1956,Premium,12,2022-10-01,2023-07-01,Spain,30,Female,Tablet,1 Month,20,11
1957,Standard,15,2022-10-01,2023-07-01,Spain,33,Female,Smartphone,1 Month,20,11
1958,Basic,12,2022-10-01,2023-07-01,United States,29,Male,Tablet,1 Month,20,11
1959,Standard,14,2022-10-01,2023-07-01,Canada,35,Female,Smartphone,1 Month,20,11
1960,Premium,13,2022-10-01,2023-07-01,United States,41,Female,Laptop,1 Month,20,11
1961,Basic,14,2022-10-01,2023-07-01,United States,34,Female,Smartphone,1 Month,20,11
1962,Premium,12,2022-10-01,2023-07-01,Canada,28,Female,Tablet,1 Month,20,11
1963,Standard,15,2022-10-01,2023-07-01,United Kingdom,31,Male,Smart TV,1 Month,20,11
1964,Basic,15,2022-11-01,2023-07-01,Australia,29,Male,Smart TV,1 Month,19,11
1965,Standard,12,2022-11-01,2023-07-01,Germany,44,Female,Tablet,1 Month,19,11
1966,Premium,10,2022-11-01,2023-07-01,France,44,Female,Tablet,1 Month,19,11
1967,Basic,13,2022-11-01,2023-07-01,Brazil,29,Male,Laptop,1 Month,19,11
1968,Standard,12,2022-11-01,2023-07-01,Mexico,32,Female,Tablet,1 Month,19,11
1969,Premium,11,2022-11-01,2023-07-01,Spain,31,Male,Smartphone,1 Month,19,11
1970,Basic,14,2022-11-01,2023-07-01,Italy,27,Male,Laptop,1 Month,19,11
1971,Premium,13,2022-11-01,2023-07-01,Spain,43,Female,Laptop,1 Month,19,11
1972,Basic,14,2022-11-01,2023-07-01,Spain,48,Male,Tablet,1 Month,19,11
1973,Standard,15,2022-11-01,2023-07-01,United States,37,Female,Tablet,1 Month,19,11
1974,Standard,11,2022-11-01,2023-07-01,Canada,42,Male,Smartphone,1 Month,19,11
1975,Basic,11,2022-11-01,2023-07-01,United States,40,Male,Tablet,1 Month,19,11
1976,Premium,13,2022-10-01,2023-07-01,United States,37,Female,Tablet,1 Month,20,11
1977,Basic,12,2022-10-01,2023-07-01,Canada,31,Male,Smartphone,1 Month,20,11
1978,Standard,11,2022-10-01,2023-07-01,United Kingdom,30,Male,Smart TV,1 Month,20,11
1979,Premium,15,2022-09-01,2023-07-01,Australia,51,Female,Smartphone,1 Month,21,11
1980,Basic,15,2022-09-01,2023-07-01,Germany,42,Female,Laptop,1 Month,21,11
1981,Premium,13,2022-09-01,2023-07-01,France,37,Female,Smartphone,1 Month,21,11
1982,Basic,14,2022-09-01,2023-07-01,Brazil,44,Female,Smartphone,1 Month,21,11
1983,Standard,11,2022-09-01,2023-07-01,Mexico,37,Male,Tablet,1 Month,21,11
1984,Standard,11,2022-09-01,2023-07-01,Spain,44,Male,Smartphone,1 Month,21,11
1985,Basic,11,2022-09-01,2023-07-01,Italy,40,Male,Tablet,1 Month,21,11
1986,Premium,15,2022-08-01,2023-07-01,Spain,27,Male,Smart TV,1 Month,22,11
1987,Basic,12,2022-08-01,2023-07-01,Spain,31,Male,Smart TV,1 Month,22,11
1988,Standard,15,2022-08-01,2023-07-01,United States,39,Female,Smartphone,1 Month,22,11
1989,Premium,12,2022-08-01,2023-07-01,Canada,47,Female,Tablet,1 Month,22,11
1990,Basic,15,2022-07-01,2023-07-01,United States,30,Male,Smart TV,1 Month,23,11
1991,Premium,12,2022-07-01,2023-07-01,United States,35,Male,Laptop,1 Month,23,11
1992,Basic,14,2022-07-01,2023-07-01,Canada,39,Male,Smartphone,1 Month,23,11
1993,Standard,15,2022-07-01,2023-07-01,United Kingdom,29,Female,Tablet,1 Month,23,11
1994,Standard,11,2022-07-01,2023-07-01,Australia,28,Male,Laptop,1 Month,23,11
1995,Basic,11,2022-07-01,2023-07-01,Germany,39,Male,Tablet,1 Month,23,11
1996,Premium,10,2022-07-01,2023-07-01,France,34,Male,Smart TV,1 Month,23,11
1997,Basic,14,2022-07-01,2023-07-01,Brazil,47,Male,Smart TV,1 Month,23,11
1998,Standard,14,2022-07-01,2023-07-01,Mexico,47,Female,Smart TV,1 Month,23,11
1999,Premium,13,2022-07-01,2023-07-01,Spain,46,Male,Smart TV,1 Month,23,11
2000,Basic,12,2022-07-01,2023-07-01,Italy,31,Male,Smart TV,1 Month,23,11
2001,Premium,10,2022-07-01,2023-07-01,Spain,41,Female,Smart TV,1 Month,23,11
2002,Basic,10,2022-07-01,2023-07-01,Spain,30,Female,Smartphone,1 Month,23,11
2003,Standard,11,2022-07-01,2023-07-01,United States,41,Male,Tablet,1 Month,23,11
2004,Standard,12,2022-07-01,2023-07-01,Canada,48,Female,Laptop,1 Month,23,11
2005,Basic,10,2022-07-01,2023-07-01,United States,35,Female,Laptop,1 Month,23,11
2006,Premium,13,2022-07-01,2023-07-01,United States,41,Female,Laptop,1 Month,23,11
2007,Basic,10,2022-07-01,2023-07-01,Canada,39,Female,Smart TV,1 Month,23,11
2008,Standard,10,2022-07-01,2023-07-01,United Kingdom,45,Male,Laptop,1 Month,23,11
2009,Premium,10,2022-07-01,2023-07-01,Australia,41,Male,Laptop,1 Month,23,11
2010,Basic,13,2022-08-01,2023-07-01,Germany,28,Male,Laptop,1 Month,22,11
2011,Premium,10,2022-08-01,2023-07-01,France,28,Female,Tablet,1 Month,22,11
2012,Basic,15,2022-08-01,2023-07-01,Brazil,48,Male,Smart TV,1 Month,22,11
2013,Standard,10,2022-08-01,2023-07-01,Mexico,40,Female,Smart TV,1 Month,22,11
2014,Standard,12,2022-08-01,2023-07-01,Spain,39,Male,Smart TV,1 Month,22,11
2015,Basic,12,2022-09-01,2023-07-01,Italy,27,Male,Smartphone,1 Month,21,11
2016,Premium,10,2022-09-01,2023-07-01,Spain,32,Female,Smart TV,1 Month,21,11
2017,Basic,10,2022-09-01,2023-07-01,Spain,38,Male,Laptop,1 Month,21,11
2018,Standard,10,2022-09-01,2023-07-01,United States,41,Female,Laptop,1 Month,21,11
2019,Premium,10,2022-09-01,2023-07-01,Canada,32,Female,Laptop,1 Month,21,11
2020,Basic,12,2022-09-01,2023-07-01,United States,37,Male,Tablet,1 Month,21,11
2021,Basic,12,2022-09-01,2023-07-01,United States,50,Female,Laptop,1 Month,21,11
2022,Basic,10,2022-10-01,2023-07-01,Canada,48,Female,Laptop,1 Month,20,11
2023,Standard,11,2022-10-01,2023-07-01,United Kingdom,37,Male,Tablet,1 Month,20,11
2024,Premium,13,2022-10-01,2023-07-01,Australia,46,Female,Laptop,1 Month,20,11
2025,Basic,13,2022-10-01,2023-07-01,Germany,46,Male,Laptop,1 Month,20,11
2026,Basic,15,2022-10-01,2023-07-01,France,39,Male,Smart TV,1 Month,20,11
2027,Premium,13,2022-10-01,2023-07-01,Brazil,42,Female,Smart TV,1 Month,20,11
2028,Standard,11,2022-10-01,2023-07-01,Mexico,41,Female,Smartphone,1 Month,20,11
2029,Standard,10,2022-10-01,2023-07-01,Spain,28,Male,Smart TV,1 Month,20,11
2030,Basic,14,2022-10-01,2023-07-01,Italy,43,Male,Tablet,1 Month,20,11
2031,Premium,14,2022-10-01,2023-07-01,Spain,45,Female,Smart TV,1 Month,20,11
2032,Standard,10,2022-10-01,2023-07-01,Spain,45,Male,Smart TV,1 Month,20,11
2033,Basic,13,2022-10-01,2023-07-01,United States,48,Male,Smartphone,1 Month,20,11
2034,Standard,12,2022-11-01,2023-07-01,Canada,30,Male,Laptop,1 Month,19,11
2035,Premium,11,2022-11-01,2023-07-01,United States,51,Female,Smart TV,1 Month,19,11
2036,Basic,12,2022-11-01,2023-07-01,United States,48,Female,Smartphone,1 Month,19,11
2037,Premium,13,2022-11-01,2023-07-01,Canada,41,Female,Smart TV,1 Month,19,11
2038,Standard,11,2022-11-01,2023-07-01,United Kingdom,37,Female,Smartphone,1 Month,19,11
2039,Basic,11,2022-11-01,2023-07-01,Australia,43,Male,Laptop,1 Month,19,11
2040,Standard,15,2022-11-01,2023-07-01,Germany,51,Male,Laptop,1 Month,19,11
2041,Premium,10,2022-11-01,2023-07-01,France,34,Female,Smartphone,1 Month,19,11
2042,Basic,10,2022-11-01,2023-07-01,Brazil,35,Female,Smartphone,1 Month,19,11
2043,Standard,12,2022-11-01,2023-07-01,Mexico,45,Female,Smart TV,1 Month,19,11
2044,Premium,12,2022-11-01,2023-07-01,Spain,31,Male,Smart TV,1 Month,19,11
2045,Basic,15,2022-11-01,2023-07-01,Italy,50,Female,Laptop,1 Month,19,11
2046,Premium,12,2022-10-01,2023-07-01,Spain,41,Male,Smartphone,1 Month,20,11
2047,Basic,11,2022-10-01,2023-07-01,Spain,42,Female,Laptop,1 Month,20,11
2048,Standard,11,2022-10-01,2023-07-01,United States,41,Male,Tablet,1 Month,20,11
2049,Standard,14,2022-10-01,2023-07-01,Canada,34,Male,Tablet,1 Month,20,11
2050,Basic,13,2022-10-01,2023-07-01,United States,35,Female,Smartphone,1 Month,20,11
2051,Premium,10,2022-09-01,2023-07-01,United States,48,Male,Smartphone,1 Month,21,11
2052,Basic,11,2022-09-01,2023-07-01,Canada,39,Female,Smart TV,1 Month,21,11
2053,Standard,14,2022-09-01,2023-07-01,United Kingdom,37,Female,Laptop,1 Month,21,11
2054,Premium,10,2022-09-01,2023-07-01,Australia,31,Male,Tablet,1 Month,21,11
2055,Basic,14,2022-09-01,2023-07-01,Germany,29,Female,Laptop,1 Month,21,11
2056,Premium,10,2022-08-01,2023-07-01,France,36,Male,Tablet,1 Month,22,11
2057,Basic,10,2022-08-01,2023-07-01,Brazil,32,Male,Smartphone,1 Month,22,11
2058,Standard,10,2022-08-01,2023-07-01,Mexico,31,Female,Smartphone,1 Month,22,11
2059,Standard,14,2022-08-01,2023-07-01,Spain,31,Male,Laptop,1 Month,22,11
2060,Basic,12,2022-08-01,2023-07-01,Italy,29,Male,Smart TV,1 Month,22,11
2061,Premium,10,2022-08-01,2023-07-01,Spain,48,Male,Smart TV,1 Month,22,11
2062,Basic,14,2022-07-01,2023-07-01,Spain,46,Male,Tablet,1 Month,23,11
2063,Standard,15,2022-07-01,2023-07-01,United States,35,Female,Smartphone,1 Month,23,11
2064,Premium,11,2022-07-01,2023-07-01,Canada,37,Female,Tablet,1 Month,23,11
2065,Basic,12,2022-07-01,2023-07-01,United States,45,Female,Tablet,1 Month,23,11
2066,Premium,15,2022-07-01,2023-07-01,United States,48,Female,Laptop,1 Month,23,11
2067,Basic,10,2022-07-01,2023-07-01,Canada,44,Female,Laptop,1 Month,23,11
2068,Standard,14,2022-07-01,2023-07-01,United Kingdom,47,Female,Laptop,1 Month,23,11
2069,Standard,12,2022-07-01,2023-07-01,Australia,35,Male,Smart TV,1 Month,23,11
2070,Basic,10,2022-07-01,2023-07-01,Germany,35,Female,Smartphone,1 Month,23,11
2071,Premium,11,2022-07-01,2023-07-01,France,35,Male,Smartphone,1 Month,23,11
2072,Basic,15,2022-07-01,2023-07-01,Brazil,49,Female,Laptop,1 Month,23,11
2073,Standard,11,2022-07-01,2023-07-01,Mexico,50,Female,Tablet,1 Month,23,11
2074,Premium,14,2022-07-01,2023-07-01,Spain,44,Male,Smartphone,1 Month,23,11
2075,Basic,14,2022-07-01,2023-07-01,Italy,47,Female,Tablet,1 Month,23,11
2076,Premium,15,2022-07-01,2023-07-01,Spain,46,Female,Laptop,1 Month,23,11
2077,Basic,11,2022-07-01,2023-07-01,Spain,39,Female,Laptop,1 Month,23,11
2078,Standard,15,2022-07-01,2023-07-01,United States,34,Male,Laptop,1 Month,23,11
2079,Standard,10,2022-07-01,2023-07-01,Canada,31,Female,Smart TV,1 Month,23,11
2080,Basic,10,2022-08-01,2023-07-01,United States,46,Female,Laptop,1 Month,22,11
2081,Premium,15,2022-08-01,2023-07-01,United States,30,Male,Smart TV,1 Month,22,11
2082,Basic,12,2022-08-01,2023-07-01,Canada,29,Male,Tablet,1 Month,22,11
2083,Standard,12,2022-08-01,2023-07-01,United Kingdom,42,Male,Tablet,1 Month,22,11
2084,Premium,13,2022-09-01,2023-07-01,Australia,27,Female,Smartphone,1 Month,21,11
2085,Basic,15,2022-09-01,2023-07-01,Germany,33,Male,Laptop,1 Month,21,11
2086,Premium,13,2022-09-01,2023-07-01,France,45,Female,Smart TV,1 Month,21,11
2087,Basic,13,2022-09-01,2023-07-01,Brazil,50,Male,Tablet,1 Month,21,11
2088,Standard,10,2022-09-01,2023-07-01,Mexico,42,Female,Tablet,1 Month,21,11
2089,Standard,10,2022-09-01,2023-07-01,Spain,29,Male,Tablet,1 Month,21,11
2090,Basic,12,2022-09-01,2023-07-01,Italy,31,Female,Tablet,1 Month,21,11
2091,Premium,13,2022-10-01,2023-07-01,Spain,42,Female,Smartphone,1 Month,20,11
2092,Basic,10,2022-10-01,2023-07-01,Spain,44,Female,Laptop,1 Month,20,11
2093,Standard,10,2022-10-01,2023-07-01,United States,34,Male,Smart TV,1 Month,20,11
2094,Premium,13,2022-10-01,2023-07-01,Canada,40,Female,Smart TV,1 Month,20,11
2095,Basic,10,2022-10-01,2023-07-01,United States,38,Male,Smart TV,1 Month,20,11
2096,Basic,15,2022-10-01,2023-07-01,United States,42,Female,Tablet,1 Month,20,11
2097,Basic,10,2022-10-01,2023-07-01,Canada,47,Male,Tablet,1 Month,20,11
2098,Standard,15,2022-10-01,2023-07-01,United Kingdom,29,Female,Tablet,1 Month,20,11
2099,Premium,11,2022-10-01,2023-07-01,Australia,29,Male,Laptop,1 Month,20,11
2100,Basic,14,2022-10-01,2023-07-01,Germany,44,Female,Smart TV,1 Month,20,11
2101,Basic,12,2022-10-01,2023-07-01,France,31,Male,Tablet,1 Month,20,11
2102,Premium,14,2022-10-01,2023-07-01,Brazil,48,Female,Smartphone,1 Month,20,11
2103,Standard,14,2022-11-01,2023-07-01,Mexico,32,Female,Laptop,1 Month,19,11
2104,Standard,13,2022-11-01,2023-07-01,Spain,28,Female,Tablet,1 Month,19,11
2105,Basic,11,2022-11-01,2023-07-01,Italy,36,Female,Smartphone,1 Month,19,11
2106,Premium,10,2022-11-01,2023-07-01,Spain,28,Female,Smartphone,1 Month,19,11
2107,Standard,14,2022-11-01,2023-07-01,Spain,32,Female,Smart TV,1 Month,19,11
2108,Basic,15,2022-11-01,2023-07-01,United States,50,Female,Smartphone,1 Month,19,11
2109,Standard,12,2022-11-01,2023-07-01,Canada,44,Male,Tablet,1 Month,19,11
2110,Premium,14,2022-11-01,2023-07-01,United States,44,Female,Smartphone,1 Month,19,11
2111,Basic,14,2022-11-01,2023-07-01,United States,47,Male,Laptop,1 Month,19,11
2112,Premium,15,2022-11-01,2023-07-01,Canada,39,Female,Smart TV,1 Month,19,11
2113,Standard,11,2022-11-01,2023-07-01,United Kingdom,44,Female,Tablet,1 Month,19,11
2114,Basic,12,2022-11-01,2023-07-01,Australia,46,Female,Tablet,1 Month,19,11
2115,Standard,10,2022-11-01,2023-07-01,Germany,31,Female,Laptop,1 Month,19,11
2116,Premium,12,2022-11-01,2023-07-01,France,33,Female,Tablet,1 Month,19,11
2117,Basic,13,2022-10-01,2023-07-01,Brazil,27,Male,Laptop,1 Month,20,11
2118,Standard,10,2022-10-01,2023-07-01,Mexico,34,Male,Smart TV,1 Month,20,11
2119,Premium,14,2022-10-01,2023-07-01,Spain,48,Male,Laptop,1 Month,20,11
2120,Basic,14,2022-09-01,2023-07-01,Italy,39,Female,Smart TV,1 Month,21,11
2121,Premium,14,2022-09-01,2023-07-01,Spain,39,Male,Laptop,1 Month,21,11
2122,Basic,11,2022-09-01,2023-07-01,Spain,48,Female,Smart TV,1 Month,21,11
2123,Standard,12,2022-09-01,2023-07-01,United States,37,Female,Tablet,1 Month,21,11
2124,Standard,14,2022-09-01,2023-07-01,Canada,40,Male,Laptop,1 Month,21,11
2125,Basic,14,2022-09-01,2023-07-01,United States,41,Female,Smartphone,1 Month,21,11
2126,Premium,12,2022-08-01,2023-07-01,United States,35,Female,Smartphone,1 Month,22,11
2127,Basic,15,2022-08-01,2023-07-01,Canada,46,Male,Smartphone,1 Month,22,11
2128,Standard,10,2022-08-01,2023-07-01,United Kingdom,28,Female,Tablet,1 Month,22,11
2129,Premium,14,2022-08-01,2023-07-01,Australia,29,Female,Laptop,1 Month,22,11
2130,Basic,10,2022-08-01,2023-07-01,Germany,46,Female,Tablet,1 Month,22,11
2131,Premium,11,2022-07-01,2023-07-01,France,35,Male,Laptop,1 Month,23,11
2132,Basic,12,2022-07-01,2023-07-01,Brazil,27,Male,Smart TV,1 Month,23,11
2133,Standard,11,2022-07-01,2023-07-01,Mexico,38,Male,Laptop,1 Month,23,11
2134,Standard,13,2022-07-01,2023-07-01,Spain,43,Male,Smart TV,1 Month,23,11
2135,Basic,15,2022-07-01,2023-07-01,Italy,31,Female,Smartphone,1 Month,23,11
2136,Premium,13,2022-07-01,2023-07-01,Spain,29,Female,Tablet,1 Month,23,11
2137,Basic,10,2022-07-01,2023-07-01,Spain,34,Female,Tablet,1 Month,23,11
2138,Standard,11,2022-07-01,2023-07-01,United States,39,Male,Smartphone,1 Month,23,11
2139,Premium,14,2022-07-01,2023-07-01,Canada,34,Female,Smartphone,1 Month,23,11
2140,Basic,14,2022-07-01,2023-07-01,United States,51,Male,Tablet,1 Month,23,11
2141,Premium,14,2022-07-01,2023-07-01,United States,47,Female,Tablet,1 Month,23,11
2142,Basic,12,2022-07-01,2023-07-01,Canada,46,Male,Smartphone,1 Month,23,11
2143,Standard,12,2022-07-01,2023-07-01,United Kingdom,46,Female,Smartphone,1 Month,23,11
2144,Standard,14,2022-07-01,2023-07-01,Australia,47,Female,Smartphone,1 Month,23,11
2145,Basic,14,2022-07-01,2023-07-01,Germany,40,Female,Smart TV,1 Month,23,11
2146,Premium,12,2022-07-01,2023-07-01,France,41,Female,Tablet,1 Month,23,11
2147,Basic,12,2022-07-01,2023-07-01,Brazil,30,Female,Smartphone,1 Month,23,11
2148,Standard,12,2022-07-01,2023-07-01,Mexico,31,Female,Tablet,1 Month,23,11
2149,Premium,14,2022-07-01,2023-07-01,Spain,42,Male,Smart TV,1 Month,23,11
2150,Basic,12,2022-08-01,2023-07-01,Italy,46,Female,Tablet,1 Month,22,11
2151,Premium,13,2022-08-01,2023-07-01,Spain,34,Female,Smart TV,1 Month,22,11
2152,Basic,14,2022-08-01,2023-07-01,Spain,42,Male,Laptop,1 Month,22,11
2153,Standard,13,2022-08-01,2023-07-01,United States,45,Male,Tablet,1 Month,22,11
2154,Standard,12,2022-08-01,2023-07-01,Canada,30,Male,Smart TV,1 Month,22,11
2155,Basic,12,2022-09-01,2023-07-01,United States,44,Male,Smartphone,1 Month,21,11
2156,Premium,10,2022-09-01,2023-07-01,United States,37,Male,Smart TV,1 Month,21,11
2157,Basic,10,2022-09-01,2023-07-01,Canada,43,Male,Smart TV,1 Month,21,11
2158,Standard,12,2022-09-01,2023-07-01,United Kingdom,46,Male,Smartphone,1 Month,21,11
2159,Premium,11,2022-09-01,2023-07-01,Australia,40,Female,Tablet,1 Month,21,11
2160,Basic,11,2022-09-01,2023-07-01,Germany,45,Female,Smartphone,1 Month,21,11
2161,Premium,10,2022-09-01,2023-07-01,France,48,Female,Smartphone,1 Month,21,11
2162,Basic,10,2022-10-01,2023-07-01,Brazil,43,Female,Tablet,1 Month,20,11
2163,Standard,13,2022-10-01,2023-07-01,Mexico,48,Male,Smart TV,1 Month,20,11
2164,Standard,10,2022-10-01,2023-07-01,Spain,32,Female,Smartphone,1 Month,20,11
2165,Basic,12,2022-10-01,2023-07-01,Italy,38,Male,Laptop,1 Month,20,11
2166,Premium,13,2022-10-01,2023-07-01,Spain,50,Male,Smartphone,1 Month,20,11
2167,Basic,11,2022-10-01,2023-07-01,Spain,33,Female,Laptop,1 Month,20,11
